m1_msun,m2_msun,scale_factor,redshift,chirp_mass_msun,total_mass_msun,mass_ratio_q,eta,passes_quality_cut,f_isco_hz,band,in_pta,in_lisa,in_gap,p_orb_isco_rest_days,p_orb_isco_obs_days,in_stripe82,in_ptf,in_lsst,expected_sin_stripe82,expected_saw_stripe82,expected_sin_lsst,expected_saw_lsst
1.316286e+06,1.316286e+06,0.34610599,1.88928831,1.145893e+06,2.632572e+06,1.00000000,0.25000000,1,1.670296e-03,lisa,0,1,0,1.385871e-02,4.004180e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
4.017921e+06,4.017921e+06,0.34610599,1.88928831,3.497804e+06,8.035843e+06,1.00000000,0.25000000,1,5.471952e-04,lisa,0,1,0,4.230327e-02,1.222263e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.677812e+06,1.677812e+06,0.34618199,1.88865404,1.460620e+06,3.355624e+06,1.00000000,0.25000000,1,1.310389e-03,lisa,0,1,0,1.766509e-02,5.102834e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.943003e+07,1.943003e+07,0.34618399,1.88863738,1.691482e+07,3.886005e+07,1.00000000,0.25000000,1,1.131541e-04,gap,0,0,1,2.045719e-01,5.909340e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
6.259344e+07,6.259344e+07,0.34618399,1.88863738,5.449076e+07,1.251869e+08,1.00000000,0.25000000,1,3.512488e-05,gap,0,0,1,6.590242e-01,1.903682e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
1.454714e+06,1.454714e+06,0.34628800,1.88776975,1.266402e+06,2.909427e+06,1.00000000,0.25000000,1,1.511354e-03,lisa,0,1,0,1.531617e-02,4.422956e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
4.718630e+07,4.718630e+07,0.34629101,1.88774465,4.107806e+07,9.437260e+07,1.00000000,0.25000000,1,4.659377e-05,gap,0,0,1,4.968078e-01,1.434654e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
3.210127e+07,3.210127e+07,0.34629801,1.88768625,2.794578e+07,6.420254e+07,1.00000000,0.25000000,1,6.848911e-05,gap,0,0,1,3.379829e-01,9.759886e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
9.831562e+06,9.831562e+06,0.34629801,1.88768625,8.558872e+06,1.966312e+07,1.00000000,0.25000000,1,2.236254e-04,gap,0,0,1,1.035130e-01,2.989132e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.909714e+06,1.909714e+06,0.34630099,1.88766140,1.662502e+06,3.819427e+06,1.00000000,0.25000000,1,1.151266e-03,lisa,0,1,0,2.010670e-02,5.806133e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
4.353794e+07,4.353794e+07,0.34631100,1.88757790,3.790198e+07,8.707588e+07,1.00000000,0.25000000,1,5.049820e-05,gap,0,0,1,4.583955e-01,1.323653e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
2.501698e+07,2.501698e+07,0.34631100,1.88757790,2.177854e+07,5.003395e+07,1.00000000,0.25000000,1,8.788381e-05,gap,0,0,1,2.633949e-01,7.605733e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
4.456835e+06,4.456835e+06,0.34638900,1.88692774,3.879900e+06,8.913670e+06,1.00000000,0.25000000,1,4.933069e-04,lisa,0,1,0,4.692444e-02,1.354675e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
3.337496e+08,3.337496e+08,0.34638900,1.88692774,2.905459e+08,6.674993e+08,1.00000000,0.25000000,1,6.587535e-06,gap,0,0,1,3.513932e+00,1.014447e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
3.088766e+06,3.088766e+06,0.34639099,1.88691110,2.688927e+06,6.177532e+06,1.00000000,0.25000000,1,7.118013e-04,lisa,0,1,0,3.252052e-02,9.388385e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
5.061514e+06,5.061514e+06,0.34641299,1.88672780,4.406304e+06,1.012303e+07,1.00000000,0.25000000,1,4.343734e-04,lisa,0,1,0,5.329089e-02,1.538363e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.708105e+06,1.708105e+06,0.34649301,1.88606114,1.486991e+06,3.416209e+06,1.00000000,0.25000000,1,1.287150e-03,lisa,0,1,0,1.798403e-02,5.190300e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
2.119457e+06,2.119457e+06,0.34649700,1.88602788,1.845094e+06,4.238914e+06,1.00000000,0.25000000,1,1.037335e-03,lisa,0,1,0,2.231501e-02,6.440174e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
2.532846e+06,2.532846e+06,0.34651601,1.88586952,2.204971e+06,5.065692e+06,1.00000000,0.25000000,1,8.680304e-04,lisa,0,1,0,2.666744e-02,7.695875e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
2.435843e+06,2.435843e+06,0.34651601,1.88586952,2.120525e+06,4.871686e+06,1.00000000,0.25000000,1,9.025981e-04,lisa,0,1,0,2.564613e-02,7.401138e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.558902e+06,1.558902e+06,0.34651601,1.88586952,1.357103e+06,3.117803e+06,1.00000000,0.25000000,1,1.410344e-03,lisa,0,1,0,1.641312e-02,4.736613e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.427389e+06,1.427389e+06,0.34659600,1.88520350,1.242614e+06,2.854777e+06,1.00000000,0.25000000,1,1.540287e-03,lisa,0,1,0,1.502847e-02,4.336019e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
2.234573e+08,2.234573e+08,0.34659600,1.88520350,1.945309e+08,4.469147e+08,1.00000000,0.25000000,1,9.838958e-06,gap,0,0,1,2.352703e+00,6.788027e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
1.962710e+06,1.962710e+06,0.34659901,1.88517844,1.708639e+06,3.925421e+06,1.00000000,0.25000000,1,1.120179e-03,lisa,0,1,0,2.066468e-02,5.962129e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
4.700369e+07,4.700369e+07,0.34660599,1.88512039,4.091909e+07,9.400738e+07,1.00000000,0.25000000,1,4.677478e-05,gap,0,0,1,4.948852e-01,1.427803e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
1.899188e+06,1.899188e+06,0.34661800,1.88502042,1.653339e+06,3.798376e+06,1.00000000,0.25000000,1,1.157646e-03,lisa,0,1,0,1.999588e-02,5.768852e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
4.513271e+06,4.513271e+06,0.34661800,1.88502042,3.929031e+06,9.026542e+06,1.00000000,0.25000000,1,4.871383e-04,lisa,0,1,0,4.751863e-02,1.370922e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
2.302923e+06,2.302923e+06,0.34661800,1.88502042,2.004811e+06,4.605846e+06,1.00000000,0.25000000,1,9.546943e-04,lisa,0,1,0,2.424666e-02,6.995211e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
3.905182e+07,3.905182e+07,0.34669900,1.88434637,3.399658e+07,7.810363e+07,1.00000000,0.25000000,1,5.629923e-05,gap,0,0,1,4.111628e-01,1.185936e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
2.310053e+07,2.310053e+07,0.34670800,1.88427149,2.011018e+07,4.620106e+07,1.00000000,0.25000000,1,9.517476e-05,gap,0,0,1,2.432173e-01,7.015048e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
8.698524e+06,8.698524e+06,0.34670800,1.88427149,7.572505e+06,1.739705e+07,1.00000000,0.25000000,1,2.527541e-04,gap,0,0,1,9.158368e-02,2.641522e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.549395e+07,1.549395e+07,0.34670800,1.88427149,1.348827e+07,3.098790e+07,1.00000000,0.25000000,1,1.418998e-04,gap,0,0,1,1.631303e-01,4.705121e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
5.871449e+06,5.871449e+06,0.34672099,1.88416340,5.111394e+06,1.174290e+07,1.00000000,0.25000000,1,3.744539e-04,lisa,0,1,0,6.181841e-02,1.782944e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.611367e+06,1.611367e+06,0.34672099,1.88416340,1.402776e+06,3.222734e+06,1.00000000,0.25000000,1,1.364424e-03,lisa,0,1,0,1.696551e-02,4.893131e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
5.442781e+07,5.442781e+07,0.34680501,1.88346472,4.738216e+07,1.088556e+08,1.00000000,0.25000000,1,4.039456e-05,gap,0,0,1,5.730512e-01,1.652373e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
3.148701e+08,3.148701e+08,0.34680501,1.88346472,2.741103e+08,6.297402e+08,1.00000000,0.25000000,1,6.982522e-06,gap,0,0,1,3.315156e+00,9.559135e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
1.343248e+06,1.343248e+06,0.34681100,1.88341491,1.169365e+06,2.686495e+06,1.00000000,0.25000000,1,1.636770e-03,lisa,0,1,0,1.414258e-02,4.077892e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
9.065471e+06,9.065471e+06,0.34682399,1.88330689,7.891951e+06,1.813094e+07,1.00000000,0.25000000,1,2.425232e-04,gap,0,0,1,9.544714e-02,2.752034e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
3.592087e+07,3.592087e+07,0.34690100,1.88266682,3.127094e+07,7.184175e+07,1.00000000,0.25000000,1,6.120640e-05,gap,0,0,1,3.781982e-01,1.090219e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
3.011780e+06,3.011780e+06,0.34691399,1.88255884,2.621907e+06,6.023561e+06,1.00000000,0.25000000,1,7.299959e-04,lisa,0,1,0,3.170997e-02,9.140585e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.044412e+09,1.044412e+09,0.34691399,1.88255884,9.092139e+08,2.088825e+09,1.00000000,0.25000000,1,2.105095e-06,gap,0,0,1,1.099625e+01,3.169734e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
4.013803e+06,4.013803e+06,0.34692699,1.88245088,3.494218e+06,8.027605e+06,1.00000000,0.25000000,1,5.477567e-04,lisa,0,1,0,4.225991e-02,1.218121e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
4.705373e+08,4.705373e+08,0.34692699,1.88245088,4.096265e+08,9.410747e+08,1.00000000,0.25000000,1,4.672504e-06,gap,0,0,1,4.954121e+00,1.428001e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.909773e+07,1.909773e+07,0.34701601,1.88171145,1.662554e+07,3.819545e+07,1.00000000,0.25000000,1,1.151230e-04,gap,0,0,1,2.010732e-01,5.794350e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.880543e+06,1.880543e+06,0.34702900,1.88160355,1.637108e+06,3.761087e+06,1.00000000,0.25000000,1,1.169123e-03,lisa,0,1,0,1.979957e-02,5.705453e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
2.171435e+07,2.171435e+07,0.34702900,1.88160355,1.890344e+07,4.342870e+07,1.00000000,0.25000000,1,1.012504e-04,gap,0,0,1,2.286227e-01,6.587999e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
2.005580e+07,2.005580e+07,0.34702900,1.88160355,1.745959e+07,4.011160e+07,1.00000000,0.25000000,1,1.096235e-04,gap,0,0,1,2.111604e-01,6.084806e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.406653e+06,1.406653e+06,0.34710801,1.88094766,1.224563e+06,2.813307e+06,1.00000000,0.25000000,1,1.562992e-03,lisa,0,1,0,1.481016e-02,4.266728e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
2.993992e+06,2.993992e+06,0.34713200,1.88074856,2.606421e+06,5.987983e+06,1.00000000,0.25000000,1,7.343332e-04,lisa,0,1,0,3.152268e-02,9.080891e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.625081e+06,1.625081e+06,0.34715801,1.88053266,1.414715e+06,3.250162e+06,1.00000000,0.25000000,1,1.352909e-03,lisa,0,1,0,1.710990e-02,4.928564e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.788249e+08,1.788249e+08,0.34721199,1.88008490,1.556761e+08,3.576498e+08,1.00000000,0.25000000,1,1.229464e-05,gap,0,0,1,1.882784e+00,5.422579e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
1.503174e+07,1.503174e+07,0.34721601,1.88005153,1.308589e+07,3.006348e+07,1.00000000,0.25000000,1,1.462630e-04,gap,0,0,1,1.582639e-01,4.558081e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
8.384086e+07,8.384086e+07,0.34722200,1.88000184,7.298771e+07,1.676817e+08,1.00000000,0.25000000,1,2.622334e-05,gap,0,0,1,8.827308e-01,2.542266e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
1.356698e+06,1.356698e+06,0.34722200,1.88000184,1.181074e+06,2.713395e+06,1.00000000,0.25000000,1,1.620543e-03,lisa,0,1,0,1.428419e-02,4.113849e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
9.137024e+06,9.137024e+06,0.34731200,1.87925551,7.954242e+06,1.827405e+07,1.00000000,0.25000000,1,2.406240e-04,gap,0,0,1,9.620049e-02,2.769858e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.288202e+08,1.288202e+08,0.34731799,1.87920585,1.121445e+08,2.576404e+08,1.00000000,0.25000000,1,1.706710e-05,gap,0,0,1,1.356302e+00,3.905073e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
2.077989e+06,2.077989e+06,0.34732500,1.87914780,1.808995e+06,4.155979e+06,1.00000000,0.25000000,1,1.058036e-03,lisa,0,1,0,2.187842e-02,6.299119e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.768379e+06,1.768379e+06,0.34732500,1.87914780,1.539463e+06,3.536758e+06,1.00000000,0.25000000,1,1.243278e-03,lisa,0,1,0,1.861864e-02,5.360581e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
5.455757e+08,5.455757e+08,0.34732500,1.87914780,4.749513e+08,1.091151e+09,1.00000000,0.25000000,1,4.029848e-06,gap,0,0,1,5.744174e+00,1.653833e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
3.188146e+06,3.188146e+06,0.34732500,1.87914780,2.775442e+06,6.376292e+06,1.00000000,0.25000000,1,6.896132e-04,lisa,0,1,0,3.356686e-02,9.664395e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
3.932448e+06,3.932448e+06,0.34732500,1.87914780,3.423395e+06,7.864896e+06,1.00000000,0.25000000,1,5.590888e-04,lisa,0,1,0,4.140335e-02,1.192064e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.012065e+07,1.012065e+07,0.34738001,1.87869182,8.810539e+06,2.024130e+07,1.00000000,0.25000000,1,2.172377e-04,gap,0,0,1,1.065568e-01,3.067441e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
3.507647e+07,3.507647e+07,0.34741801,1.87837697,3.053584e+07,7.015294e+07,1.00000000,0.25000000,1,6.267984e-05,gap,0,0,1,3.693077e-01,1.063007e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
3.829126e+07,3.829126e+07,0.34742099,1.87835228,3.333448e+07,7.658252e+07,1.00000000,0.25000000,1,5.741747e-05,gap,0,0,1,4.031551e-01,1.160422e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
1.578226e+08,1.578226e+08,0.34742099,1.87835228,1.373925e+08,3.156451e+08,1.00000000,0.25000000,1,1.393076e-05,gap,0,0,1,1.661658e+00,4.782836e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
1.532079e+06,1.532079e+06,0.34742799,1.87829426,1.333752e+06,3.064157e+06,1.00000000,0.25000000,1,1.435036e-03,lisa,0,1,0,1.613071e-02,4.642894e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.789533e+06,1.789533e+06,0.34744099,1.87818661,1.557879e+06,3.579067e+06,1.00000000,0.25000000,1,1.228581e-03,lisa,0,1,0,1.884136e-02,5.422896e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.414036e+06,1.414036e+06,0.34746599,1.87797949,1.230990e+06,2.828072e+06,1.00000000,0.25000000,1,1.554831e-03,lisa,0,1,0,1.488789e-02,4.284703e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
3.127901e+06,3.127901e+06,0.34746599,1.87797949,2.722996e+06,6.255802e+06,1.00000000,0.25000000,1,7.028955e-04,lisa,0,1,0,3.293256e-02,9.477924e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
2.131414e+07,2.131414e+07,0.34752101,1.87752389,1.855504e+07,4.262828e+07,1.00000000,0.25000000,1,1.031516e-04,gap,0,0,1,2.244091e-01,6.457424e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
2.507691e+06,2.507691e+06,0.34752101,1.87752389,2.183072e+06,5.015382e+06,1.00000000,0.25000000,1,8.767377e-04,lisa,0,1,0,2.640259e-02,7.597409e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.061997e+07,1.061997e+07,0.34752399,1.87749921,9.245224e+06,2.123995e+07,1.00000000,0.25000000,1,2.070238e-04,gap,0,0,1,1.118139e-01,3.217445e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.190437e+07,1.190437e+07,0.34752399,1.87749921,1.036336e+07,2.380874e+07,1.00000000,0.25000000,1,1.846874e-04,gap,0,0,1,1.253369e-01,3.606568e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
2.396989e+06,2.396989e+06,0.34754401,1.87733340,2.086700e+06,4.793977e+06,1.00000000,0.25000000,1,9.172290e-04,lisa,0,1,0,2.523704e-02,7.261539e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
2.401639e+07,2.401639e+07,0.34763399,1.87658870,2.090748e+07,4.803277e+07,1.00000000,0.25000000,1,9.154530e-05,gap,0,0,1,2.528600e-01,7.273743e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
2.362445e+06,2.362445e+06,0.34764600,1.87648932,2.056627e+06,4.724889e+06,1.00000000,0.25000000,1,9.306408e-04,lisa,0,1,0,2.487334e-02,7.154790e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
2.044479e+07,2.044479e+07,0.34764600,1.87648932,1.779822e+07,4.088958e+07,1.00000000,0.25000000,1,1.075378e-04,gap,0,0,1,2.152559e-01,6.191814e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.577473e+07,1.577473e+07,0.34764600,1.87648932,1.373270e+07,3.154945e+07,1.00000000,0.25000000,1,1.393740e-04,gap,0,0,1,1.660865e-01,4.777461e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.502761e+06,1.502761e+06,0.34772700,1.87581924,1.308229e+06,3.005521e+06,1.00000000,0.25000000,1,1.463032e-03,lisa,0,1,0,1.582203e-02,4.550131e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
3.342191e+07,3.342191e+07,0.34772700,1.87581924,2.909546e+07,6.684381e+07,1.00000000,0.25000000,1,6.578282e-05,gap,0,0,1,3.518874e-01,1.011965e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
1.522985e+06,1.522985e+06,0.34773001,1.87579435,1.325835e+06,3.045970e+06,1.00000000,0.25000000,1,1.443604e-03,lisa,0,1,0,1.603497e-02,4.611328e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.180986e+06,1.180986e+06,0.34773001,1.87579435,1.028108e+06,2.361972e+06,1.00000000,0.25000000,1,1.861654e-03,lisa,0,1,0,1.243418e-02,3.575816e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.233175e+06,1.233175e+06,0.34773701,1.87573643,1.073541e+06,2.466351e+06,1.00000000,0.25000000,1,1.782867e-03,lisa,0,1,0,1.298367e-02,3.733760e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.868010e+07,1.868010e+07,0.34773701,1.87573643,1.626197e+07,3.736020e+07,1.00000000,0.25000000,1,1.176968e-04,gap,0,0,1,1.966762e-01,5.655888e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
2.324284e+06,2.324284e+06,0.34773701,1.87573643,2.023407e+06,4.648568e+06,1.00000000,0.25000000,1,9.459203e-04,lisa,0,1,0,2.447156e-02,7.037376e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
8.766194e+06,8.766194e+06,0.34773701,1.87573643,7.631415e+06,1.753239e+07,1.00000000,0.25000000,1,2.508030e-04,gap,0,0,1,9.229615e-02,2.654194e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.627133e+06,1.627133e+06,0.34777501,1.87542223,1.416502e+06,3.254266e+06,1.00000000,0.25000000,1,1.351203e-03,lisa,0,1,0,1.713151e-02,4.926032e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
6.483127e+06,6.483127e+06,0.34777501,1.87542223,5.643889e+06,1.296625e+07,1.00000000,0.25000000,1,3.391246e-04,lisa,0,1,0,6.825854e-02,1.962721e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.834116e+06,1.834116e+06,0.34782699,1.87499256,1.596690e+06,3.668231e+06,1.00000000,0.25000000,1,1.198718e-03,lisa,0,1,0,1.931076e-02,5.551828e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.468283e+07,1.468283e+07,0.34783301,1.87494280,1.278215e+07,2.936566e+07,1.00000000,0.25000000,1,1.497386e-04,gap,0,0,1,1.545903e-01,4.444384e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.984765e+07,1.984765e+07,0.34784001,1.87488491,1.727838e+07,3.969530e+07,1.00000000,0.25000000,1,1.107732e-04,gap,0,0,1,2.089689e-01,6.007616e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
2.435075e+06,2.435075e+06,0.34785199,1.87478590,2.119856e+06,4.870151e+06,1.00000000,0.25000000,1,9.028827e-04,lisa,0,1,0,2.563805e-02,7.370389e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
7.347269e+06,7.347269e+06,0.34793299,1.87411661,6.396169e+06,1.469454e+07,1.00000000,0.25000000,1,2.992387e-04,lisa,0,1,0,7.735680e-02,2.223325e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.284783e+07,1.284783e+07,0.34793299,1.87411661,1.118469e+07,2.569566e+07,1.00000000,0.25000000,1,1.711252e-04,gap,0,0,1,1.352703e-01,3.887825e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
4.034071e+08,4.034071e+08,0.34793600,1.87409175,3.511863e+08,8.068143e+08,1.00000000,0.25000000,1,5.450046e-06,gap,0,0,1,4.247331e+00,1.220722e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.335664e+07,1.335664e+07,0.34794301,1.87403390,1.162763e+07,2.671329e+07,1.00000000,0.25000000,1,1.646063e-04,gap,0,0,1,1.406274e-01,4.041678e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.462666e+06,1.462666e+06,0.34803900,1.87324121,1.273325e+06,2.925332e+06,1.00000000,0.25000000,1,1.503137e-03,lisa,0,1,0,1.539989e-02,4.424761e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.251780e+09,1.251780e+09,0.34803900,1.87324121,1.089738e+09,2.503561e+09,1.00000000,0.25000000,1,1.756368e-06,gap,0,0,1,1.317955e+01,3.786803e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
3.318084e+08,3.318084e+08,0.34803900,1.87324121,2.888560e+08,6.636167e+08,1.00000000,0.25000000,1,6.626076e-06,gap,0,0,1,3.493493e+00,1.003765e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.044542e+08,1.044542e+08,0.34803900,1.87324121,9.093269e+07,2.089085e+08,1.00000000,0.25000000,1,2.104833e-05,gap,0,0,1,1.099762e+00,3.159880e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
3.267995e+08,3.267995e+08,0.34804600,1.87318339,2.844955e+08,6.535990e+08,1.00000000,0.25000000,1,6.727633e-06,gap,0,0,1,3.440756e+00,9.885924e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
5.106805e+06,5.106805e+06,0.34804600,1.87318339,4.445732e+06,1.021361e+07,1.00000000,0.25000000,1,4.305211e-04,lisa,0,1,0,5.376775e-02,1.544846e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
2.218660e+06,2.218660e+06,0.34813899,1.87241600,1.931455e+06,4.437319e+06,1.00000000,0.25000000,1,9.909530e-04,lisa,0,1,0,2.335948e-02,6.709815e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
3.297653e+06,3.297653e+06,0.34814900,1.87233338,2.870774e+06,6.595306e+06,1.00000000,0.25000000,1,6.667128e-04,lisa,0,1,0,3.471982e-02,9.972690e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
2.730632e+06,2.730632e+06,0.34814900,1.87233338,2.377153e+06,5.461264e+06,1.00000000,0.25000000,1,8.051570e-04,lisa,0,1,0,2.874986e-02,8.257917e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.303928e+06,1.303928e+06,0.34814900,1.87233338,1.135136e+06,2.607857e+06,1.00000000,0.25000000,1,1.686126e-03,lisa,0,1,0,1.372860e-02,3.943311e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
2.970520e+07,2.970520e+07,0.34824499,1.87154163,2.585988e+07,5.941039e+07,1.00000000,0.25000000,1,7.401356e-05,gap,0,0,1,3.127555e-01,8.980904e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
4.193003e+06,4.193003e+06,0.34825200,1.87148388,3.650221e+06,8.386005e+06,1.00000000,0.25000000,1,5.243468e-04,lisa,0,1,0,4.414664e-02,1.267664e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.750989e+07,1.750989e+07,0.34825200,1.87148388,1.524324e+07,3.501978e+07,1.00000000,0.25000000,1,1.255626e-04,gap,0,0,1,1.843554e-01,5.293737e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.665825e+06,1.665825e+06,0.34825200,1.87148388,1.450185e+06,3.331650e+06,1.00000000,0.25000000,1,1.319819e-03,lisa,0,1,0,1.753888e-02,5.036262e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
6.002244e+06,6.002244e+06,0.34825200,1.87148388,5.225257e+06,1.200449e+07,1.00000000,0.25000000,1,3.662942e-04,lisa,0,1,0,6.319550e-02,1.814649e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.329091e+06,1.329091e+06,0.34826499,1.87137675,1.157041e+06,2.658181e+06,1.00000000,0.25000000,1,1.654204e-03,lisa,0,1,0,1.399352e-02,4.018068e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
3.089415e+08,3.089415e+08,0.34826499,1.87137675,2.689492e+08,6.178831e+08,1.00000000,0.25000000,1,7.116516e-06,gap,0,0,1,3.252736e+00,9.339831e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
5.959773e+08,5.959773e+08,0.34826499,1.87137675,5.188283e+08,1.191955e+09,1.00000000,0.25000000,1,3.689046e-06,gap,0,0,1,6.274834e+00,1.801741e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.226981e+08,1.226981e+08,0.34834400,1.87072550,1.068149e+08,2.453962e+08,1.00000000,0.25000000,1,1.791867e-05,gap,0,0,1,1.291845e+00,3.708532e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
9.879850e+07,9.879850e+07,0.34834501,1.87071715,8.600909e+07,1.975970e+08,1.00000000,0.25000000,1,2.225325e-05,gap,0,0,1,1.040214e+00,2.986161e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
2.879229e+06,2.879229e+06,0.34836799,1.87052781,2.506515e+06,5.758459e+06,1.00000000,0.25000000,1,7.636027e-04,lisa,0,1,0,3.031439e-02,8.701829e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
