m1_msun,m2_msun,scale_factor,redshift,chirp_mass_msun,total_mass_msun,mass_ratio_q,eta,passes_quality_cut
4.971804e+08,1.317256e+06,0.28948501,2.45441033,1.413116e+07,4.984977e+08,0.00264945,0.00263547,1
2.191261e+09,1.582034e+07,0.28948799,2.45437477,1.135487e+08,2.207081e+09,0.00721974,0.00711661,1
1.542220e+08,4.294848e+06,0.28953099,2.45386168,1.789128e+07,1.585169e+08,0.02784847,0.02635987,1
1.641541e+08,3.020062e+06,0.28957099,2.45338464,1.487739e+07,1.671742e+08,0.01839772,0.01773900,1
6.755211e+08,6.103543e+08,0.28957900,2.45328904,5.588468e+08,1.285875e+09,0.90353101,0.24935791,1
8.824417e+07,1.532566e+06,0.28965700,2.45235921,7.727345e+06,8.977673e+07,0.01736733,0.01677944,1
3.329451e+07,1.957957e+06,0.28966501,2.45226366,6.012672e+06,3.525246e+07,0.05880721,0.05245619,1
8.340670e+08,1.182552e+06,0.28966501,2.45226366,1.629482e+07,8.352496e+08,0.00141781,0.00141380,1
1.794686e+06,1.593829e+06,0.28967500,2.45214468,1.471825e+06,3.388515e+06,0.88808280,0.24912160,1
1.213265e+08,1.735681e+06,0.28974101,2.45135817,9.463034e+06,1.230622e+08,0.01430586,0.01390516,1
2.693150e+08,2.371789e+06,0.28974101,2.45135817,1.571767e+07,2.716868e+08,0.00880675,0.00865365,1
9.580720e+07,1.354070e+07,0.28974500,2.45131060,2.884440e+07,1.093479e+08,0.14133279,0.10849715,1
5.141453e+08,1.211160e+06,0.28976101,2.45111998,1.361918e+07,5.153564e+08,0.00235568,0.00234462,1
6.886492e+08,1.429911e+06,0.28976101,2.45111998,1.691237e+07,6.900791e+08,0.00207640,0.00206780,1
1.085248e+08,2.945527e+07,0.28977600,2.45094145,4.729900e+07,1.379801e+08,0.27141509,0.16790331,1
3.333939e+07,1.503469e+06,0.28983101,2.45028640,5.147644e+06,3.484285e+07,0.04509589,0.04128808,1
1.663035e+07,2.979495e+06,0.28983101,2.45028640,5.734976e+06,1.960985e+07,0.17916009,0.12885335,1
2.180366e+06,1.276391e+06,0.28984699,2.45009625,1.442029e+06,3.456757e+06,0.58540198,0.23290317,1
1.478432e+06,1.445979e+06,0.28984699,2.45009625,1.272830e+06,2.924411e+06,0.97804869,0.24996921,1
1.824712e+07,1.394259e+06,0.28992200,2.44920359,3.843158e+06,1.964138e+07,0.07640980,0.06594681,1
1.851609e+07,1.455232e+06,0.28992200,2.44920359,3.964674e+06,1.997132e+07,0.07859282,0.06755661,1
1.999011e+06,1.310717e+06,0.28993300,2.44907276,1.402930e+06,3.309729e+06,0.65568296,0.23918808,1
5.153587e+08,1.499262e+06,0.28993300,2.44907276,1.549238e+07,5.168580e+08,0.00290916,0.00289231,1
2.039711e+06,1.863138e+06,0.28993300,2.44907276,1.696727e+06,3.902849e+06,0.91343269,0.24948829,1
2.224756e+06,1.756392e+06,0.28993300,2.44907276,1.718465e+06,3.981149e+06,0.78947612,0.24653988,1
2.210156e+08,6.179569e+07,0.28995201,2.44884659,9.793306e+07,2.828113e+08,0.27959869,0.17076056,1
1.299154e+06,1.181148e+06,0.28999701,2.44831140,1.078147e+06,2.480303e+06,0.90916733,0.24943410,1
1.036193e+08,4.440493e+07,0.28999901,2.44828766,5.803053e+07,1.480242e+08,0.42853928,0.20999370,1
2.729421e+06,1.468730e+06,0.29001901,2.44804989,1.726617e+06,4.198152e+06,0.53811056,0.22745548,1
9.014157e+07,2.407499e+06,0.29008600,2.44725356,1.020047e+07,9.254907e+07,0.02670798,0.02533653,1
4.428432e+06,1.331239e+06,0.29010499,2.44702798,2.042791e+06,5.759671e+06,0.30061171,0.17770947,1
2.847845e+06,1.392892e+06,0.29010499,2.44702798,1.712269e+06,4.240737e+06,0.48910392,0.22057238,1
1.510703e+06,1.358268e+06,0.29012600,2.44677835,1.246676e+06,2.868971e+06,0.89909707,0.24929425,1
5.917316e+06,1.775923e+06,0.29012600,2.44677835,2.727140e+06,7.693239e+06,0.30012300,0.17755397,1
1.951432e+06,1.738943e+06,0.29018000,2.44613691,1.603132e+06,3.690375e+06,0.89111124,0.24917116,1
5.729805e+06,1.774402e+06,0.29018000,2.44613691,2.686917e+06,7.504207e+06,0.30967930,0.18054366,1
1.764246e+06,1.501830e+06,0.29021201,2.44575683,1.416129e+06,3.266076e+06,0.85125930,0.24838614,1
1.691718e+06,1.425726e+06,0.29021201,2.44575683,1.351011e+06,3.117445e+06,0.84276809,0.24817996,1
1.002871e+07,1.685843e+06,0.29025999,2.44518723,3.334972e+06,1.171456e+07,0.16810163,0.12319999,1
1.569427e+06,1.427136e+06,0.29027700,2.44498526,1.302565e+06,2.996563e+06,0.90933568,0.24943630,1
3.895497e+06,1.669265e+06,0.29035199,2.44409560,2.181542e+06,5.564762e+06,0.42851134,0.20998822,1
3.849424e+07,1.308896e+06,0.29043001,2.44317036,5.028021e+06,3.980314e+07,0.03400238,0.03180286,1
2.561500e+08,2.232979e+08,0.29043001,2.44317036,2.081034e+08,4.794479e+08,0.87174675,0.24882623,1
6.036123e+07,4.439563e+06,0.29043201,2.44314669,1.243205e+07,6.480079e+07,0.07354991,0.06381719,1
9.642752e+06,1.265338e+06,0.29043800,2.44307567,2.781601e+06,1.090809e+07,0.13122167,0.10254397,1
1.075909e+07,1.375437e+06,0.29043800,2.44307567,3.057210e+06,1.213453e+07,0.12783949,0.10050101,1
9.441453e+06,5.681680e+06,0.29043800,2.44307567,6.335502e+06,1.512313e+07,0.60178027,0.23454818,1
6.375672e+08,1.776439e+06,0.29052401,2.44205635,1.867665e+07,6.393436e+08,0.00278628,0.00277082,1
1.819073e+07,2.690700e+06,0.29060400,2.44110892,5.621823e+06,2.088143e+07,0.14791600,0.11225222,1
5.602392e+06,3.516312e+06,0.29060999,2.44103799,3.843173e+06,9.118704e+06,0.62764489,0.23691616,1
6.475893e+07,3.159581e+06,0.29060999,2.44103799,1.047514e+07,6.791851e+07,0.04878988,0.04435604,1
1.173261e+07,1.544435e+06,0.29069600,2.44001987,3.390613e+06,1.327704e+07,0.13163606,0.10279248,1
1.789578e+06,1.539430e+06,0.29072800,2.43964114,1.444120e+06,3.329008e+06,0.86021976,0.24858843,1
3.234839e+07,1.388909e+06,0.29079300,2.43887231,4.851699e+06,3.373730e+07,0.04293596,0.03947352,1
3.796664e+06,1.412918e+06,0.29081401,2.43862385,1.969477e+06,5.209582e+06,0.37214737,0.19765756,1
1.716859e+06,1.377666e+06,0.29081401,2.43862385,1.337237e+06,3.094525e+06,0.80243422,0.24699638,1
2.662046e+08,1.330999e+06,0.29094601,2.43706384,1.107031e+07,2.675356e+08,0.00499991,0.00495029,1
2.727768e+06,2.721479e+06,0.29096499,2.43683959,2.371921e+06,5.449247e+06,0.99769458,0.24999967,1
1.313981e+06,1.273875e+06,0.29098701,2.43657947,1.126268e+06,2.587857e+06,0.96947721,0.24993995,1
1.914866e+08,4.409418e+07,0.29103500,2.43601289,7.611738e+07,2.355807e+08,0.23027300,0.15213882,1
3.273443e+06,1.910186e+06,0.29104000,2.43595378,2.161332e+06,5.183629e+06,0.58354038,0.23270870,1
1.659285e+07,1.034962e+07,0.29112101,2.43499775,1.134540e+07,2.694247e+07,0.62373934,0.23657591,1
1.928344e+06,1.289665e+06,0.29113701,2.43480893,1.367349e+06,3.218008e+06,0.66879414,0.24015240,1
1.702938e+07,1.355413e+06,0.29113701,2.43480893,3.673420e+06,1.838479e+07,0.07959266,0.06828938,1
1.687644e+06,1.222436e+06,0.29133201,2.43250991,1.247163e+06,2.910080e+06,0.72434457,0.24361112,1
5.099616e+07,1.189872e+06,0.29137999,2.43194468,5.324903e+06,5.218603e+07,0.02333257,0.02228071,1
4.681488e+07,6.209802e+06,0.29137999,2.43194468,1.358881e+07,5.302468e+07,0.13264591,0.10339643,1
2.793017e+07,1.839209e+06,0.29139599,2.43175619,5.390994e+06,2.976938e+07,0.06585024,0.05796489,1
2.282551e+06,1.350152e+06,0.29143900,2.43124980,1.517875e+06,3.632703e+06,0.59151016,0.23353038,1
1.690508e+07,1.757676e+06,0.29148301,2.43073163,4.261657e+06,1.866276e+07,0.10397327,0.08531092,1
1.611928e+06,1.553174e+06,0.29150400,2.43048471,1.377406e+06,3.165102e+06,0.96355045,0.24991385,1
1.328863e+06,1.212775e+06,0.29154700,2.42997870,1.104927e+06,2.541639e+06,0.91264110,0.24947846,1
1.635400e+06,1.625908e+06,0.29154700,2.42997870,1.419560e+06,3.261308e+06,0.99419582,0.24999788,1
2.045158e+08,2.965161e+06,0.29154900,2.42995520,1.607938e+07,2.074810e+08,0.01449844,0.01408700,1
1.147854e+08,1.322055e+06,0.29155001,2.42994328,7.865197e+06,1.161074e+08,0.01151763,0.01125683,1
7.935961e+07,1.821051e+06,0.29155299,2.42990822,8.204696e+06,8.118066e+07,0.02294682,0.02192888,1
4.740818e+07,1.679909e+06,0.29155299,2.42990822,6.345825e+06,4.908809e+07,0.03543499,0.03305116,1
8.858607e+07,1.280471e+06,0.29155299,2.42990822,6.952187e+06,8.986654e+07,0.01445454,0.01404556,1
2.459536e+06,1.906687e+06,0.29156899,2.42971996,1.882168e+06,4.366224e+06,0.77522226,0.24599188,1
1.360127e+09,3.586906e+06,0.29158500,2.42953172,3.855094e+07,1.363714e+09,0.00263718,0.00262333,1
9.158238e+07,3.556481e+06,0.29162300,2.42908485,1.294279e+07,9.513886e+07,0.03883368,0.03598458,1
2.504458e+06,2.451269e+06,0.29163900,2.42889668,2.156957e+06,4.955728e+06,0.97876235,0.24997120,1
1.550694e+07,3.352982e+06,0.29163900,2.42889668,5.949307e+06,1.885992e+07,0.21622462,0.14617650,1
1.686921e+06,1.520830e+06,0.29165500,2.42870853,1.394007e+06,3.207750e+06,0.90154191,0.24932976,1
4.783850e+06,2.775908e+06,0.29172501,2.42788574,3.149256e+06,7.559758e+06,0.58026648,0.23236292,1
1.678919e+06,1.500251e+06,0.29174200,2.42768614,1.381190e+06,3.179170e+06,0.89358133,0.24921040,1
4.248066e+06,1.676159e+06,0.29174200,2.42768614,2.274980e+06,5.924225e+06,0.39456984,0.20288192,1
1.800856e+06,1.551476e+06,0.29176301,2.42743930,1.454337e+06,3.352332e+06,0.86152145,0.24861653,1
1.821952e+06,1.547904e+06,0.29176301,2.42743930,1.460987e+06,3.369855e+06,0.84958554,0.24834663,1
4.671140e+07,1.448937e+06,0.29181701,2.42680504,5.777574e+06,4.816033e+07,0.03101892,0.02918055,1
2.486020e+07,1.563375e+06,0.29189801,2.42585409,4.670273e+06,2.642358e+07,0.06288664,0.05566529,1
2.118054e+08,7.589047e+06,0.29194000,2.42536133,2.853839e+07,2.193945e+08,0.03583027,0.03339434,1
1.817582e+08,1.210368e+06,0.29198200,2.42486871,8.973698e+06,1.829686e+08,0.00665922,0.00657141,1
7.140360e+08,2.264497e+07,0.29198501,2.42483341,8.948684e+07,7.366810e+08,0.03171404,0.02979428,1
6.448214e+06,1.890700e+06,0.29199001,2.42477468,2.933697e+06,8.338913e+06,0.29321296,0.17532468,1
1.956082e+06,1.476971e+06,0.29202300,2.42438777,1.476792e+06,3.433053e+06,0.75506585,0.24513086,1
1.340946e+07,2.939105e+06,0.29207101,2.42382486,5.184179e+06,1.634857e+07,0.21918145,0.14745758,1
9.984928e+06,1.521361e+06,0.29207700,2.42375464,3.138768e+06,1.150629e+07,0.15236575,0.11473784,1
2.209891e+09,1.621051e+06,0.29209399,2.42355552,2.907787e+07,2.211512e+09,0.00073354,0.00073247,1
9.136758e+07,8.045999e+07,0.29215401,2.42285217,7.461132e+07,1.718276e+08,0.88061860,0.24899258,1
2.973738e+07,1.988338e+07,0.29215500,2.42284064,2.108352e+07,4.962076e+07,0.66863251,0.24014087,1
6.999911e+07,1.264188e+06,0.29215500,2.42284064,6.274359e+06,7.126330e+07,0.01806006,0.01742498,1
1.901447e+07,1.709817e+06,0.29215801,2.42280538,4.404781e+06,2.072428e+07,0.08992190,0.07569631,1
1.722129e+06,1.434569e+06,0.29216301,2.42274672,1.367180e+06,3.156698e+06,0.83302071,0.24792542,1
2.245010e+06,1.322046e+06,0.29216301,2.42274672,1.489419e+06,3.567056e+06,0.58888192,0.23326253,1
6.471907e+08,2.120121e+06,0.29225001,2.42172789,2.089033e+07,6.493108e+08,0.00327588,0.00325453,1
2.151004e+07,5.993859e+06,0.29225001,2.42172789,9.513269e+06,2.750390e+07,0.27865402,0.17043517,1
1.389387e+07,1.504443e+06,0.29225001,2.42172789,3.586120e+06,1.539832e+07,0.10828106,0.08815616,1
1.563020e+06,1.440750e+06,0.29232499,2.42085020,1.306167e+06,3.003770e+06,0.92177296,0.24958576,1
1.538825e+06,1.317806e+06,0.29241201,2.41983214,1.238950e+06,2.856631e+06,0.85637181,0.24850346,1
4.780351e+08,5.599129e+06,0.29241300,2.41982064,3.308604e+07,4.836343e+08,0.01171280,0.01144316,1
3.428270e+07,1.767316e+06,0.29242301,2.41970353,5.728653e+06,3.605002e+07,0.05155126,0.04662065,1
1.428456e+06,1.399908e+06,0.29249901,2.41881504,1.231042e+06,2.828364e+06,0.98001517,0.24997453,1
4.096988e+08,1.351797e+06,0.29258701,2.41778671,1.328148e+07,4.110506e+08,0.00329949,0.00327782,1
1.830484e+08,4.304325e+06,0.29258701,2.41778671,1.920218e+07,1.873527e+08,0.02351468,0.02244662,1
6.117243e+07,1.212877e+06,0.29258800,2.41777522,5.797050e+06,6.238530e+07,0.01982719,0.01906373,1
4.794316e+07,2.528536e+06,0.29259101,2.41774006,8.119847e+06,5.047170e+07,0.05274027,0.04758827,1
7.806953e+07,1.755669e+07,0.29259101,2.41774006,3.062239e+07,9.562622e+07,0.22488526,0.14988914,1
8.116106e+07,2.174623e+06,0.29259101,2.41774006,9.201802e+06,8.333568e+07,0.02679393,0.02541381,1
9.624742e+06,7.518881e+06,0.29259601,2.41768157,7.394433e+06,1.714362e+07,0.78120346,0.24622781,1
1.013779e+08,4.008119e+07,0.29264200,2.41714453,5.435058e+07,1.414591e+08,0.39536416,0.20305897,1
7.965825e+07,2.178285e+06,0.29265001,2.41705092,9.141507e+06,8.183654e+07,0.02734537,0.02590902,1
2.013360e+06,1.714511e+06,0.29268301,2.41666575,1.616385e+06,3.727871e+06,0.85156721,0.24839335,1
1.866844e+06,1.637718e+06,0.29269400,2.41653738,1.521533e+06,3.504562e+06,0.87726554,0.24893138,1
1.866150e+06,1.289655e+06,0.29271501,2.41629215,1.345953e+06,3.155805e+06,0.69107768,0.24165721,1
3.441659e+08,2.133038e+06,0.29276100,2.41575554,1.627682e+07,3.462990e+08,0.00619770,0.00612159,1
5.665013e+07,1.360710e+07,0.29276401,2.41572042,2.305907e+07,7.025723e+07,0.24019540,0.15616527,1
2.279982e+06,1.825657e+06,0.29276901,2.41566200,1.773921e+06,4.105639e+06,0.80073299,0.24693866,1
1.764231e+07,1.456042e+06,0.29276901,2.41566200,3.887214e+06,1.909835e+07,0.08253127,0.07042675,1
4.693490e+08,1.543195e+06,0.29285601,2.41464738,1.518328e+07,4.708922e+08,0.00328795,0.00326643,1
3.001624e+06,1.769368e+06,0.29286700,2.41451916,1.992429e+06,4.770992e+06,0.58947034,0.23332276,1
3.041497e+06,1.753130e+06,0.29286700,2.41451916,1.995216e+06,4.794627e+06,0.57640354,0.23194864,1
2.089607e+06,1.623679e+06,0.29286700,2.41451916,1.600985e+06,3.713286e+06,0.77702580,0.24606394,1
4.314423e+08,1.495970e+06,0.29293299,2.41375005,1.440861e+07,4.329383e+08,0.00346737,0.00344345,1
6.279525e+07,1.477989e+06,0.29293701,2.41370317,6.591023e+06,6.427324e+07,0.02353664,0.02246662,1
5.291497e+06,4.777207e+06,0.29293701,2.41370317,4.375794e+06,1.006870e+07,0.90280820,0.24934776,1
3.702480e+06,1.907189e+06,0.29295400,2.41350522,2.288466e+06,5.609669e+06,0.51511123,0.22439438,1
3.612415e+06,1.465762e+06,0.29295400,2.41350522,1.964152e+06,5.078177e+06,0.40575672,0.20532668,1
5.527502e+06,1.897963e+06,0.29304001,2.41250333,2.743755e+06,7.425465e+06,0.34336718,0.19026956,1
1.500162e+07,1.571952e+06,0.29321399,2.41047843,3.798947e+06,1.657357e+07,0.10478544,0.08585094,1
4.893342e+07,1.480779e+06,0.29328200,2.40968758,5.964129e+06,5.041420e+07,0.03026111,0.02850954,1
5.731931e+08,1.322083e+06,0.29328999,2.40959472,1.499255e+07,5.745152e+08,0.00230652,0.00229592,1
1.676056e+06,1.653189e+06,0.29330099,2.40946688,1.449097e+06,3.329244e+06,0.98635675,0.24998821,1
3.699247e+06,1.535105e+06,0.29330099,2.40946688,2.036002e+06,5.234352e+06,0.41497762,0.20726479,1
1.790759e+06,1.350143e+06,0.29332301,2.40921089,1.350950e+06,3.140902e+06,0.75395033,0.24508016,1
5.169176e+08,1.397213e+06,0.29337099,2.40865330,1.486934e+07,5.183148e+08,0.00270297,0.00268842,1
1.127034e+08,1.879333e+06,0.29338199,2.40852553,9.632536e+06,1.145828e+08,0.01667503,0.01613252,1
3.644405e+07,1.611559e+06,0.29346400,2.40757293,5.562115e+06,3.805561e+07,0.04422008,0.04055416,1
6.159655e+08,1.998081e+06,0.29347500,2.40744524,1.976556e+07,6.179636e+08,0.00324382,0.00322288,1
4.181902e+08,1.569855e+06,0.29349601,2.40720131,1.464670e+07,4.197600e+08,0.00375393,0.00372590,1
3.404650e+06,2.137378e+06,0.29355100,2.40656311,2.335816e+06,5.542028e+06,0.62778202,0.23692799,1
5.544951e+08,1.235561e+06,0.29355100,2.40656311,1.420641e+07,5.557307e+08,0.00222826,0.00221837,1
3.450310e+06,1.566002e+06,0.29356200,2.40643550,1.993028e+06,5.016312e+06,0.45387296,0.21472440,1
1.810865e+08,3.634470e+06,0.29363000,2.40564652,1.728594e+07,1.847210e+08,0.02007035,0.01928834,1
6.359374e+07,1.798110e+06,0.29363200,2.40562336,7.444469e+06,6.539185e+07,0.02827496,0.02674136,1
1.364836e+09,1.714482e+06,0.29363200,2.40562336,2.479721e+07,1.366551e+09,0.00125618,0.00125303,1
2.216593e+07,2.267877e+06,0.29363200,2.40562336,5.535859e+06,2.443381e+07,0.10231365,0.08420215,1
4.112075e+07,1.972837e+07,0.29363200,2.40562336,2.447037e+07,6.084913e+07,0.47976682,0.21910064,1
3.231045e+06,1.829731e+06,0.29372501,2.40454491,2.099881e+06,5.060777e+06,0.56629701,0.23083201,1
1.542560e+06,1.213137e+06,0.29375699,2.40417430,1.189172e+06,2.755697e+06,0.78644407,0.24642740,1
2.423118e+06,1.420022e+06,0.29380101,2.40366427,1.603484e+06,3.843140e+06,0.58603101,0.23296852,1
6.206968e+07,2.847889e+07,0.29380399,2.40362975,3.606328e+07,9.054857e+07,0.45882127,0.21559534,1
2.548435e+06,1.421760e+06,0.29382300,2.40340949,1.643227e+06,3.970195e+06,0.55789518,0.22986674,1
2.555359e+06,1.364823e+06,0.29382300,2.40340949,1.610110e+06,3.920181e+06,0.53410226,0.22694248,1
1.122682e+07,3.646885e+06,0.29384401,2.40316614,5.405346e+06,1.487371e+07,0.32483681,0.18507189,1
1.306187e+06,1.239683e+06,0.29388800,2.40265676,1.107700e+06,2.545869e+06,0.94908513,0.24982940,1
4.211441e+08,9.559994e+06,0.29389301,2.40259880,4.326106e+07,4.307041e+08,0.02270006,0.02170353,1
1.475307e+08,1.206584e+06,0.29389301,2.40259880,8.237208e+06,1.487373e+08,0.00817853,0.00804637,1
9.160156e+07,1.878654e+06,0.29389301,2.40259880,8.857391e+06,9.348022e+07,0.02050897,0.01969292,1
2.093696e+06,1.392762e+06,0.29389900,2.40252944,1.480463e+06,3.486458e+06,0.66521678,0.23989524,1
3.582669e+06,2.023280e+06,0.29389900,2.40252944,2.325026e+06,5.605949e+06,0.56474100,0.23065581,1
8.470402e+07,1.626764e+07,0.29398000,2.40159192,3.038766e+07,1.009717e+08,0.19205277,0.13515422,1
2.340921e+06,1.892663e+06,0.29401800,2.40115231,1.830351e+06,4.233584e+06,0.80851210,0.24719728,1
1.649144e+06,1.481089e+06,0.29401800,2.40115231,1.360155e+06,3.130233e+06,0.89809602,0.24927941,1
2.934042e+07,1.819678e+06,0.29406700,2.40058563,5.467097e+06,3.116010e+07,0.06201950,0.05498741,1
2.398878e+06,1.300847e+06,0.29408401,2.40038886,1.523726e+06,3.699725e+06,0.54227322,0.22797936,1
1.921302e+06,1.572394e+06,0.29408401,2.40038886,1.511601e+06,3.493696e+06,0.81840048,0.24750661,1
2.371331e+06,1.255562e+06,0.29414901,2.39963747,1.487275e+06,3.626894e+06,0.52947571,0.22633977,1
9.918541e+07,7.833393e+06,0.29415399,2.39957995,2.129838e+07,1.070188e+08,0.07897726,0.06783870,1
1.578742e+06,1.484765e+06,0.29417101,2.39938329,1.332716e+06,3.063507e+06,0.94047354,0.24976474,1
1.259439e+07,1.542102e+06,0.29424199,2.39856315,3.490646e+06,1.413649e+07,0.12244358,0.09718673,1
4.954724e+07,1.181553e+06,0.29424199,2.39856315,5.241224e+06,5.072879e+07,0.02384700,0.02274907,1
7.525081e+07,1.552332e+06,0.29427400,2.39819349,7.301662e+06,7.680314e+07,0.02062878,0.01980332,1
5.165869e+06,1.610732e+06,0.29432300,2.39762781,2.431631e+06,6.776602e+06,0.31180275,0.18119360,1
2.441748e+06,1.634322e+06,0.29432300,2.39762781,1.732107e+06,4.076070e+06,0.66932482,0.24019017,1
6.881709e+06,1.612356e+06,0.29434499,2.39737393,2.762303e+06,8.494065e+06,0.23429587,0.15378929,1
9.859359e+07,1.649336e+06,0.29441300,2.39658914,8.442750e+06,1.002429e+08,0.01672863,0.01618267,1
4.131488e+06,2.508606e+06,0.29441601,2.39655442,2.785406e+06,6.640095e+06,0.60719199,0.23506638,1
2.487998e+06,1.736330e+06,0.29442099,2.39649700,1.803590e+06,4.224328e+06,0.69788238,0.24208453,1
4.798760e+06,1.317979e+06,0.29443201,2.39636980,2.105322e+06,6.116739e+06,0.27464993,0.16904317,1
1.416645e+06,1.282913e+06,0.29445401,2.39611611,1.173319e+06,2.699557e+06,0.90559956,0.24938649,1
6.498273e+08,2.726262e+07,0.29450899,2.39548205,9.613689e+07,6.770899e+08,0.04195364,0.03864318,1
2.004857e+06,1.332821e+06,0.29454100,2.39511306,1.417177e+06,3.337678e+06,0.66479617,0.23986472,1
2.601417e+08,2.109315e+06,0.29458600,2.39459442,1.444999e+07,2.622510e+08,0.00810833,0.00797842,1
3.073812e+08,3.028063e+07,0.29458800,2.39457141,7.509464e+07,3.376618e+08,0.09851167,0.08163537,1
1.630779e+06,1.289194e+06,0.29467201,2.39360359,1.260528e+06,2.919973e+06,0.79053852,0.24657878,1
3.318541e+06,1.358277e+06,0.29468301,2.39347695,1.812889e+06,4.676819e+06,0.40929946,0.20607941,1
3.854650e+06,1.675805e+06,0.29469401,2.39335032,2.175569e+06,5.530455e+06,0.43474881,0.21119647,1
1.690168e+06,1.361862e+06,0.29469401,2.39335032,1.319228e+06,3.052030e+06,0.80575497,0.24710717,1
2.058917e+07,2.063950e+06,0.29476500,2.39253309,5.081328e+06,2.265312e+07,0.10024449,0.08280987,1
2.705241e+06,1.315052e+06,0.29478100,2.39234890,1.621204e+06,4.020292e+06,0.48611266,0.22010680,1
2.641261e+06,1.420847e+06,0.29478100,2.39234890,1.670571e+06,4.062108e+06,0.53794288,0.22743419,1
1.889637e+07,1.658488e+06,0.29485801,2.39146291,4.315902e+06,2.055486e+07,0.08776757,0.07417574,1
6.396162e+08,1.346141e+06,0.29486901,2.39133643,1.583578e+07,6.409623e+08,0.00210461,0.00209578,1
1.870328e+08,1.029063e+08,0.29493499,2.39057772,1.197166e+08,2.899390e+08,0.55020443,0.22895289,1
3.971317e+06,2.035917e+06,0.29495600,2.39033620,2.448397e+06,6.007234e+06,0.51265531,0.22405029,1
1.671523e+06,1.410732e+06,0.29497799,2.39008341,1.335859e+06,3.082256e+06,0.84397993,0.24821027,1
1.119479e+08,2.164984e+06,0.29502401,2.38955466,1.045239e+07,1.141129e+08,0.01933921,0.01861235,1
3.561869e+06,2.228019e+06,0.29503199,2.38946290,2.439069e+06,5.789888e+06,0.62551964,0.23673175,1
2.452642e+06,1.755093e+06,0.29503199,2.38946290,1.801154e+06,4.207735e+06,0.71559270,0.24312942,1
1.426941e+06,1.321903e+06,0.29510900,2.38857841,1.195455e+06,2.748844e+06,0.92638909,0.24963496,1
3.385754e+08,1.350961e+06,0.29511201,2.38854385,1.229991e+07,3.399264e+08,0.00399013,0.00395848,1
2.539017e+06,1.653543e+06,0.29513100,2.38832589,1.775631e+06,4.192560e+06,0.65125326,0.23884851,1
3.065412e+06,1.608547e+06,0.29513100,2.38832589,1.913448e+06,4.673959e+06,0.52474105,0.22571107,1
2.770342e+06,1.563478e+06,0.29515299,2.38807340,1.797219e+06,4.333821e+06,0.56436274,0.23061280,1
3.214172e+08,1.316658e+06,0.29521799,2.38732744,1.186196e+07,3.227338e+08,0.00409641,0.00406306,1
2.439223e+06,1.652052e+06,0.29521799,2.38732744,1.740979e+06,4.091275e+06,0.67728602,0.24074532,1
1.209204e+08,3.197121e+06,0.29528600,2.38654728,1.360156e+07,1.241175e+08,0.02643988,0.02509530,1
4.358651e+08,3.260437e+08,0.29528901,2.38651276,3.274886e+08,7.619088e+08,0.74803812,0.24480593,1
4.976469e+07,2.915914e+06,0.29537699,2.38550411,8.967831e+06,5.268060e+07,0.05859403,0.05228710,1
